65,4,6,"[2, 0, 2, -10]",5,"{'Because it is more desirable to do action pickup passenger, as the goal is to have pass_idx, '}"
65,5,4,"[2, 0, 2, -10]",5,"{'Because it is more desirable to do action drop off passenger, to have less reward (actual -10) (counterfactual -1.4725461), as the goal is to have pass_idx, ', 'Because it is more desirable to do action drop off passenger, to have less taxi_loc (actual 2) (counterfactual 70.08617), to have less reward (actual -10) (counterfactual -1.4725461), as the goal is to have pass_idx, '}"
65,5,6,"[2, 0, 2, -10]",5,"{'Because it is more desirable to do action drop off passenger, to have more taxi_loc (actual 2) (counterfactual 2), as the goal is to have pass_idx, ', 'Because it is more desirable to do action drop off passenger, as the goal is to have pass_idx, ', 'Because it is more desirable to do action drop off passenger, to have less taxi_loc (actual 2) (counterfactual 70.08617), as the goal is to have pass_idx, '}"
65,6,4,"[2, 0, 2, -10]",5,"{'Because it is more desirable to do action move, to have less taxi_loc (actual 2) (counterfactual 70.08617), to have less reward (actual -10) (counterfactual -1.4725461), as the goal is to have pass_idx, ', 'Because it is more desirable to do action move, to have less reward (actual -10) (counterfactual -1.4725461), as the goal is to have pass_idx, '}"
65,6,5,"[2, 0, 2, -10]",5,"{'Because it is more desirable to do action move, to have more taxi_loc (actual 2) (counterfactual 2), as the goal is to have pass_idx, ', 'Because it is more desirable to do action move, to have less taxi_loc (actual 2) (counterfactual 12.627983), as the goal is to have pass_idx, ', 'Because it is more desirable to do action move, as the goal is to have pass_idx, '}"
99,4,5,"[25, 2, 0, -1]",6,"{'Because it is more desirable to do action pickup passenger, as the goal is to have pass_idx, '}"
99,4,6,"[25, 2, 0, -1]",6,"{'Because it is more desirable to do action pickup passenger, as the goal is to have pass_idx, '}"
99,5,4,"[25, 2, 0, -1]",6,"{'Because it is more desirable to do action drop off passenger, to have more reward (actual -1) (counterfactual -1.6185694), as the goal is to have pass_idx, ', 'Because it is more desirable to do action drop off passenger, to have more taxi_loc (actual 25) (counterfactual 12.742939), to have more reward (actual -1) (counterfactual -1.6185694), as the goal is to have pass_idx, '}"
99,5,6,"[25, 2, 0, -1]",6,"{'Because it is more desirable to do action drop off passenger, to have more taxi_loc (actual 25) (counterfactual 25), as the goal is to have pass_idx, ', 'Because it is more desirable to do action drop off passenger, as the goal is to have pass_idx, ', 'Because it is more desirable to do action drop off passenger, to have more taxi_loc (actual 25) (counterfactual 12.742939), as the goal is to have pass_idx, '}"
99,6,4,"[25, 2, 0, -1]",6,"{'Because it is more desirable to do action move, to have more taxi_loc (actual 25) (counterfactual 12.742939), to have more reward (actual -1) (counterfactual -1.6185694), as the goal is to have pass_idx, ', 'Because it is more desirable to do action move, to have more reward (actual -1) (counterfactual -1.6185694), as the goal is to have pass_idx, '}"
99,6,5,"[25, 2, 0, -1]",6,"{'Because it is more desirable to do action move, to have more taxi_loc (actual 25) (counterfactual 25), as the goal is to have pass_idx, ', 'Because it is more desirable to do action move, to have more taxi_loc (actual 25) (counterfactual 12.789148), as the goal is to have pass_idx, ', 'Because it is more desirable to do action move, as the goal is to have pass_idx, '}"
99,4,5,"[23, 1, 2, -1]",6,"{'Because it is more desirable to do action pickup passenger, as the goal is to have pass_idx, '}"
99,4,6,"[23, 1, 2, -1]",6,"{'Because it is more desirable to do action pickup passenger, as the goal is to have pass_idx, '}"
99,5,4,"[23, 1, 2, -1]",6,"{'Because it is more desirable to do action drop off passenger, to have more taxi_loc (actual 23) (counterfactual 12.742939), to have more reward (actual -1) (counterfactual -1.4725461), as the goal is to have pass_idx, ', 'Because it is more desirable to do action drop off passenger, to have more reward (actual -1) (counterfactual -1.4725461), as the goal is to have pass_idx, '}"
99,5,6,"[23, 1, 2, -1]",6,"{'Because it is more desirable to do action drop off passenger, to have more taxi_loc (actual 23) (counterfactual 12.742939), as the goal is to have pass_idx, ', 'Because it is more desirable to do action drop off passenger, as the goal is to have pass_idx, ', 'Because it is more desirable to do action drop off passenger, to have more taxi_loc (actual 23) (counterfactual 23), as the goal is to have pass_idx, '}"
99,6,4,"[23, 1, 2, -1]",6,"{'Because it is more desirable to do action move, to have more reward (actual -1) (counterfactual -1.4725461), as the goal is to have pass_idx, ', 'Because it is more desirable to do action move, to have more taxi_loc (actual 23) (counterfactual 12.742939), to have more reward (actual -1) (counterfactual -1.4725461), as the goal is to have pass_idx, '}"
99,6,5,"[23, 1, 2, -1]",6,"{'Because it is more desirable to do action move, to have more taxi_loc (actual 23) (counterfactual 23), as the goal is to have pass_idx, ', 'Because it is more desirable to do action move, to have more taxi_loc (actual 23) (counterfactual 12.627983), as the goal is to have pass_idx, ', 'Because it is more desirable to do action move, as the goal is to have pass_idx, '}"
99,4,5,"[11, 0, 1, -1]",6,"{'Because it is more desirable to do action pickup passenger, as the goal is to have pass_idx, '}"
99,4,6,"[11, 0, 1, -1]",6,"{'Because it is more desirable to do action pickup passenger, as the goal is to have pass_idx, '}"
99,5,4,"[11, 0, 1, -1]",6,"{'Because it is more desirable to do action drop off passenger, to have less taxi_loc (actual 11) (counterfactual 12.742939), to have more reward (actual -1) (counterfactual -1.5455577), as the goal is to have pass_idx, ', 'Because it is more desirable to do action drop off passenger, to have more reward (actual -1) (counterfactual -1.5455577), as the goal is to have pass_idx, '}"
99,5,6,"[11, 0, 1, -1]",6,"{'Because it is more desirable to do action drop off passenger, to have more taxi_loc (actual 11) (counterfactual 11), as the goal is to have pass_idx, ', 'Because it is more desirable to do action drop off passenger, to have less taxi_loc (actual 11) (counterfactual 12.742939), as the goal is to have pass_idx, ', 'Because it is more desirable to do action drop off passenger, as the goal is to have pass_idx, '}"
99,6,4,"[11, 0, 1, -1]",6,"{'Because it is more desirable to do action move, to have more reward (actual -1) (counterfactual -1.5455577), as the goal is to have pass_idx, ', 'Because it is more desirable to do action move, to have less taxi_loc (actual 11) (counterfactual 12.742939), to have more reward (actual -1) (counterfactual -1.5455577), as the goal is to have pass_idx, '}"
99,6,5,"[11, 0, 1, -1]",6,"{'Because it is more desirable to do action move, to have more taxi_loc (actual 11) (counterfactual 11), as the goal is to have pass_idx, ', 'Because it is more desirable to do action move, to have less taxi_loc (actual 11) (counterfactual 12.708566), as the goal is to have pass_idx, ', 'Because it is more desirable to do action move, as the goal is to have pass_idx, '}"
99,4,5,"[4, 0, 2, -1]",6,"{'Because it is more desirable to do action pickup passenger, as the goal is to have pass_idx, '}"
99,4,6,"[4, 0, 2, -1]",6,"{'Because it is more desirable to do action pickup passenger, as the goal is to have pass_idx, '}"
99,5,4,"[4, 0, 2, -1]",6,"{'Because it is more desirable to do action drop off passenger, to have more reward (actual -1) (counterfactual -1.4725461), as the goal is to have pass_idx, ', 'Because it is more desirable to do action drop off passenger, to have less taxi_loc (actual 4) (counterfactual 12.742939), to have more reward (actual -1) (counterfactual -1.4725461), as the goal is to have pass_idx, '}"
99,5,6,"[4, 0, 2, -1]",6,"{'Because it is more desirable to do action drop off passenger, as the goal is to have pass_idx, ', 'Because it is more desirable to do action drop off passenger, to have more taxi_loc (actual 4) (counterfactual 4), as the goal is to have pass_idx, ', 'Because it is more desirable to do action drop off passenger, to have less taxi_loc (actual 4) (counterfactual 12.742939), as the goal is to have pass_idx, '}"
99,6,4,"[4, 0, 2, -1]",6,"{'Because it is more desirable to do action move, to have less taxi_loc (actual 4) (counterfactual 12.742939), to have more reward (actual -1) (counterfactual -1.4725461), as the goal is to have pass_idx, ', 'Because it is more desirable to do action move, to have more reward (actual -1) (counterfactual -1.4725461), as the goal is to have pass_idx, '}"
99,6,5,"[4, 0, 2, -1]",6,"{'Because it is more desirable to do action move, to have more taxi_loc (actual 4) (counterfactual 4), as the goal is to have pass_idx, ', 'Because it is more desirable to do action move, to have less taxi_loc (actual 4) (counterfactual 12.627983), as the goal is to have pass_idx, ', 'Because it is more desirable to do action move, as the goal is to have pass_idx, '}"
99,4,5,"[17, 1, 2, -1]",6,"{'Because it is more desirable to do action pickup passenger, as the goal is to have pass_idx, '}"
99,4,6,"[17, 1, 2, -1]",6,"{'Because it is more desirable to do action pickup passenger, as the goal is to have pass_idx, '}"
99,5,4,"[17, 1, 2, -1]",6,"{'Because it is more desirable to do action drop off passenger, to have more taxi_loc (actual 17) (counterfactual 12.742939), to have more reward (actual -1) (counterfactual -1.4725461), as the goal is to have pass_idx, ', 'Because it is more desirable to do action drop off passenger, to have more reward (actual -1) (counterfactual -1.4725461), as the goal is to have pass_idx, '}"
99,5,6,"[17, 1, 2, -1]",6,"{'Because it is more desirable to do action drop off passenger, to have more taxi_loc (actual 17) (counterfactual 12.742939), as the goal is to have pass_idx, ', 'Because it is more desirable to do action drop off passenger, to have more taxi_loc (actual 17) (counterfactual 17), as the goal is to have pass_idx, ', 'Because it is more desirable to do action drop off passenger, as the goal is to have pass_idx, '}"
99,6,4,"[17, 1, 2, -1]",6,"{'Because it is more desirable to do action move, to have more taxi_loc (actual 17) (counterfactual 12.742939), to have more reward (actual -1) (counterfactual -1.4725461), as the goal is to have pass_idx, ', 'Because it is more desirable to do action move, to have more reward (actual -1) (counterfactual -1.4725461), as the goal is to have pass_idx, '}"
99,6,5,"[17, 1, 2, -1]",6,"{'Because it is more desirable to do action move, to have more taxi_loc (actual 17) (counterfactual 17), as the goal is to have pass_idx, ', 'Because it is more desirable to do action move, to have more taxi_loc (actual 17) (counterfactual 12.627983), as the goal is to have pass_idx, ', 'Because it is more desirable to do action move, as the goal is to have pass_idx, '}"
99,4,5,"[25, 0, 2, -1]",6,"{'Because it is more desirable to do action pickup passenger, as the goal is to have pass_idx, '}"
99,4,6,"[25, 0, 2, -1]",6,"{'Because it is more desirable to do action pickup passenger, as the goal is to have pass_idx, '}"
99,5,4,"[25, 0, 2, -1]",6,"{'Because it is more desirable to do action drop off passenger, to have more reward (actual -1) (counterfactual -1.4725461), as the goal is to have pass_idx, ', 'Because it is more desirable to do action drop off passenger, to have more taxi_loc (actual 25) (counterfactual 12.742939), to have more reward (actual -1) (counterfactual -1.4725461), as the goal is to have pass_idx, '}"
99,5,6,"[25, 0, 2, -1]",6,"{'Because it is more desirable to do action drop off passenger, to have more taxi_loc (actual 25) (counterfactual 25), as the goal is to have pass_idx, ', 'Because it is more desirable to do action drop off passenger, as the goal is to have pass_idx, ', 'Because it is more desirable to do action drop off passenger, to have more taxi_loc (actual 25) (counterfactual 12.742939), as the goal is to have pass_idx, '}"
99,6,4,"[25, 0, 2, -1]",6,"{'Because it is more desirable to do action move, to have more taxi_loc (actual 25) (counterfactual 12.742939), to have more reward (actual -1) (counterfactual -1.4725461), as the goal is to have pass_idx, ', 'Because it is more desirable to do action move, to have more reward (actual -1) (counterfactual -1.4725461), as the goal is to have pass_idx, '}"
99,6,5,"[25, 0, 2, -1]",6,"{'Because it is more desirable to do action move, to have more taxi_loc (actual 25) (counterfactual 12.627983), as the goal is to have pass_idx, ', 'Because it is more desirable to do action move, to have more taxi_loc (actual 25) (counterfactual 25), as the goal is to have pass_idx, ', 'Because it is more desirable to do action move, as the goal is to have pass_idx, '}"
99,4,5,"[18, 3, 0, -10]",4,"{'Because it is more desirable to do action pickup passenger, as the goal is to have pass_idx, '}"
99,4,6,"[18, 3, 0, -10]",4,"{'Because it is more desirable to do action pickup passenger, as the goal is to have pass_idx, '}"
99,5,4,"[18, 3, 0, -10]",4,"{'Because it is more desirable to do action drop off passenger, to have less reward (actual -10) (counterfactual -1.6185694), as the goal is to have pass_idx, ', 'Because it is more desirable to do action drop off passenger, to have less taxi_loc (actual 18) (counterfactual 70.08617), to have less reward (actual -10) (counterfactual -1.6185694), as the goal is to have pass_idx, '}"
99,5,6,"[18, 3, 0, -10]",4,"{'Because it is more desirable to do action drop off passenger, to have more taxi_loc (actual 18) (counterfactual 18), as the goal is to have pass_idx, ', 'Because it is more desirable to do action drop off passenger, as the goal is to have pass_idx, ', 'Because it is more desirable to do action drop off passenger, to have less taxi_loc (actual 18) (counterfactual 70.08617), as the goal is to have pass_idx, '}"
99,6,4,"[18, 3, 0, -10]",4,"{'Because it is more desirable to do action move, to have less taxi_loc (actual 18) (counterfactual 70.08617), to have less reward (actual -10) (counterfactual -1.6185694), as the goal is to have pass_idx, ', 'Because it is more desirable to do action move, to have less reward (actual -10) (counterfactual -1.6185694), as the goal is to have pass_idx, '}"
99,6,5,"[18, 3, 0, -10]",4,"{'Because it is more desirable to do action move, to have more taxi_loc (actual 18) (counterfactual 18), as the goal is to have pass_idx, ', 'Because it is more desirable to do action move, to have more taxi_loc (actual 18) (counterfactual 12.789148), as the goal is to have pass_idx, ', 'Because it is more desirable to do action move, as the goal is to have pass_idx, '}"
99,4,5,"[22, 3, 1, -1]",6,"{'Because it is more desirable to do action pickup passenger, as the goal is to have pass_idx, '}"
99,4,6,"[22, 3, 1, -1]",6,"{'Because it is more desirable to do action pickup passenger, as the goal is to have pass_idx, '}"
99,5,4,"[22, 3, 1, -1]",6,"{'Because it is more desirable to do action drop off passenger, to have more reward (actual -1) (counterfactual -1.5455577), as the goal is to have pass_idx, ', 'Because it is more desirable to do action drop off passenger, to have more taxi_loc (actual 22) (counterfactual 12.742939), to have more reward (actual -1) (counterfactual -1.5455577), as the goal is to have pass_idx, '}"
99,5,6,"[22, 3, 1, -1]",6,"{'Because it is more desirable to do action drop off passenger, to have more taxi_loc (actual 22) (counterfactual 12.742939), as the goal is to have pass_idx, ', 'Because it is more desirable to do action drop off passenger, as the goal is to have pass_idx, ', 'Because it is more desirable to do action drop off passenger, to have more taxi_loc (actual 22) (counterfactual 22), as the goal is to have pass_idx, '}"
99,6,4,"[22, 3, 1, -1]",6,"{'Because it is more desirable to do action move, to have more taxi_loc (actual 22) (counterfactual 12.742939), to have more reward (actual -1) (counterfactual -1.5455577), as the goal is to have pass_idx, ', 'Because it is more desirable to do action move, to have more reward (actual -1) (counterfactual -1.5455577), as the goal is to have pass_idx, '}"
99,6,5,"[22, 3, 1, -1]",6,"{'Because it is more desirable to do action move, to have more taxi_loc (actual 22) (counterfactual 22), as the goal is to have pass_idx, ', 'Because it is more desirable to do action move, to have more taxi_loc (actual 22) (counterfactual 12.708566), as the goal is to have pass_idx, ', 'Because it is more desirable to do action move, as the goal is to have pass_idx, '}"
99,4,5,"[3, 1, 3, -10]",4,"{'Because it is more desirable to do action pickup passenger, as the goal is to have pass_idx, '}"
99,4,6,"[3, 1, 3, -10]",4,"{'Because it is more desirable to do action pickup passenger, as the goal is to have pass_idx, '}"
99,5,4,"[3, 1, 3, -10]",4,"{'Because it is more desirable to do action drop off passenger, to have less taxi_loc (actual 3) (counterfactual 70.08617), to have less reward (actual -10) (counterfactual -1.3995345), as the goal is to have pass_idx, ', 'Because it is more desirable to do action drop off passenger, to have less reward (actual -10) (counterfactual -1.3995345), as the goal is to have pass_idx, '}"
99,5,6,"[3, 1, 3, -10]",4,"{'Because it is more desirable to do action drop off passenger, as the goal is to have pass_idx, ', 'Because it is more desirable to do action drop off passenger, to have less taxi_loc (actual 3) (counterfactual 70.08617), as the goal is to have pass_idx, ', 'Because it is more desirable to do action drop off passenger, to have more taxi_loc (actual 3) (counterfactual 3), as the goal is to have pass_idx, '}"
99,6,4,"[3, 1, 3, -10]",4,"{'Because it is more desirable to do action move, to have less taxi_loc (actual 3) (counterfactual 70.08617), to have less reward (actual -10) (counterfactual -1.3995345), as the goal is to have pass_idx, ', 'Because it is more desirable to do action move, to have less reward (actual -10) (counterfactual -1.3995345), as the goal is to have pass_idx, '}"
99,6,5,"[3, 1, 3, -10]",4,"{'Because it is more desirable to do action move, to have more taxi_loc (actual 3) (counterfactual 3), as the goal is to have pass_idx, ', 'Because it is more desirable to do action move, to have less taxi_loc (actual 3) (counterfactual 12.5474), as the goal is to have pass_idx, ', 'Because it is more desirable to do action move, as the goal is to have pass_idx, '}"
99,4,5,"[7, 0, 2, -1]",6,"{'Because it is more desirable to do action pickup passenger, as the goal is to have pass_idx, '}"
99,4,6,"[7, 0, 2, -1]",6,"{'Because it is more desirable to do action pickup passenger, as the goal is to have pass_idx, '}"
99,5,4,"[7, 0, 2, -1]",6,"{'Because it is more desirable to do action drop off passenger, to have less taxi_loc (actual 7) (counterfactual 12.742939), to have more reward (actual -1) (counterfactual -1.4725461), as the goal is to have pass_idx, ', 'Because it is more desirable to do action drop off passenger, to have more reward (actual -1) (counterfactual -1.4725461), as the goal is to have pass_idx, '}"
99,5,6,"[7, 0, 2, -1]",6,"{'Because it is more desirable to do action drop off passenger, to have less taxi_loc (actual 7) (counterfactual 12.742939), as the goal is to have pass_idx, ', 'Because it is more desirable to do action drop off passenger, as the goal is to have pass_idx, ', 'Because it is more desirable to do action drop off passenger, to have more taxi_loc (actual 7) (counterfactual 7), as the goal is to have pass_idx, '}"
99,6,4,"[7, 0, 2, -1]",6,"{'Because it is more desirable to do action move, to have less taxi_loc (actual 7) (counterfactual 12.742939), to have more reward (actual -1) (counterfactual -1.4725461), as the goal is to have pass_idx, ', 'Because it is more desirable to do action move, to have more reward (actual -1) (counterfactual -1.4725461), as the goal is to have pass_idx, '}"
99,6,5,"[7, 0, 2, -1]",6,"{'Because it is more desirable to do action move, to have more taxi_loc (actual 7) (counterfactual 7), as the goal is to have pass_idx, ', 'Because it is more desirable to do action move, to have less taxi_loc (actual 7) (counterfactual 12.627983), as the goal is to have pass_idx, ', 'Because it is more desirable to do action move, as the goal is to have pass_idx, '}"
99,4,5,"[13, 1, 0, -1]",6,"{'Because it is more desirable to do action pickup passenger, as the goal is to have pass_idx, '}"
99,4,6,"[13, 1, 0, -1]",6,"{'Because it is more desirable to do action pickup passenger, as the goal is to have pass_idx, '}"
99,5,4,"[13, 1, 0, -1]",6,"{'Because it is more desirable to do action drop off passenger, to have more reward (actual -1) (counterfactual -1.6185694), as the goal is to have pass_idx, ', 'Because it is more desirable to do action drop off passenger, to have more taxi_loc (actual 13) (counterfactual 12.742939), to have more reward (actual -1) (counterfactual -1.6185694), as the goal is to have pass_idx, '}"
